历来,always; throughout (a period of time),lì lái
胸膛,chest,xiōng táng
哨,a whistle; sentry post,shào
不由得,can't help; cannot but,bù yóu de
大臣,chancellor,dà chén
采集,gather; collect,cǎi jí
水利,water conservancy; irrigation works,shuǐ lì
宫殿,palace,gōng diàn
力所能及,within one's power; to the best of one's ability,lì suǒ néng jí
淡水,fresh water; potable water (water with low salt content),dàn shuǐ
立方,cube; (mw cubic units of measure),lì fāng
博览会,(international) exhibition,bó lǎn huì
嗅觉,sense of smell; scent,xiù jué
承包,to contract (to undertake a job),chéng bāo
名次,position in a ranking of names,míng cì
耐用,durable,nài yòng
标本,specimen; sample; the root cause and symptoms of a disease,biāo běn
天文,astronomy,tiān wén
勾结,collude with; collaborate; gang up,gōu jié
附件,attachment; enclosure,fù jiàn
司令,commanding officer,sī lìng
背诵,recite,bèi sòng
充沛,abundant; plentiful; vigorous,chōng pèi
中立,neutral; neutrality,zhōng lì
乡镇,village and town,xiāng zhèn
地质,geology,dì zhì
推测,speculate; conjecture; surmise,tuī cè
奥秘,mystery; enigma; profound; deep,ào mì
暂且,for the moment; for the time being; temporarily,zàn qiě
陈述,allegation; assertation; to declare; to state,chén shù
附和,repeat an agreement; copy sb.'s action or words,fù hè
茎,stalk; stem,jīng
撤退,retreat,chè tuì
馅儿,stuffing; filling,xiàn r
蕴藏,hold in store; contain untapped quantities,yùn cáng
华侨,overseas Chinese,huá qiáo
救济,emergency relief; aid; help out in a disaster,jiù jì
恰巧,happen by chance; coincidence,qià qiǎo
急剧,rapid; sudden,jí jù
物美价廉,attractive goods at inexpensive prices,wù měi jià lián
盘旋,spiral; coil; circle; go around,pán xuán
吹捧,flatter sb.; extol sb.'s accomplishments,chuī pěng
歌颂,sing the praise of; extol; eulogize,gē sòng
现成,ready-made; off-the-shelf,xiàn chéng
解体,disintegrate,jiě tǐ
通俗,popular; common; everyday; average; vulgar,tōng sú
俯视,look down at; overlook,fǔ shì
重叠,to overlap,chóng dié
里程碑,milestone,lǐ chéng bēi
预先,beforehand; prior,yù xiān
涌现,spring up; emerge prominently,yǒng xiàn
来历,history; antecedents; origin,lái lì
嘱咐,enjoin; to tell; exhort,zhǔ fù
口头,oral; verbal,kǒu tóu
可观,considerable; impressive,kě guān
薄弱,weak; frail,bó ruò
不择手段,by fair means or foul,bù zé shǒu duàn
巴不得,eagerly look forward to; earnestly wish; be only too anxious to,bā bù dé
风气,general mood; atmosphere; common practice,fēng qì
酗酒,heavy drinking; drink to excess; binge drink,xù jiǔ
简陋,simple and crude (i.e. room or building),jiǎn lòu
世代,for generations; generation to generation,shì dài
败坏,ruin; corrupt; undermine,bài huài
敏捷,nimble; agile; shrewd,mǐn jié
哺乳,breast-feeding; to suckle,bǔ rǔ
不屑一顾,not worth seeing; disdain as beneath contempt,bú xiè yí gù
阵地,position; battlefront,zhèn dì
炊烟,smoke from kitchen chimneys,chuī yān
辨认,distinguish; identify; recognize,biàn rèn
喜闻乐见,a delight to see (idiom); an attractive spectacle,xǐ wén lè jiàn
通货膨胀,inflation,tōng huò péng zhàng
款待,to entertain (guests),kuǎn dài
陈列,to display; to exhibit,chén liè
实事求是,be practical and realistic; seek truth from facts,shí shì qiú shì
抹杀,write off; erase; remove from evidence,mǒ shā
裁缝,tailor; dressmaker,cái feng
就近,nearby; in a close neighborhood,jiù jìn
迁徙,migrate; move; change one's residence,qiān xǐ
紧迫,urgent; urgency,jǐn pò
迟缓,slow; sluggish,chí huǎn
空想,daydream; fantasy,kōng xiǎng
优异,exceptional; excellent; outstandingly good,yōu yì
和解,settlement; to become reconciled,hé jiě
慈祥,a kindly person; benevolent (often of older people),cí xiáng
杂技,acrobatics,zá jì
饲养,to raise; to rear (domestic animal),sì yǎng
瓦解,collapse; disintegrate; crumble,wǎ jiě
微观,microscopic; sub atomic,wēi guān
缓和,alleviate; to moderate; to ease (tension),huǎn hé
专程,special-purpose trip,zhuān chéng
作废,cancellation; delete; to nullify; to expire and thus lose validity,zuò fèi
偏差,bias; deviation,piān chā
停滞,stagnation; be at a standstill; bogged down,tíng zhì
传单,leaflet; flier; pamphlet,chuán dān
遭殃,to suffer a calamity; go through a disaster,zāo yāng
元宵节,the Lantern Festival,yuán xiāo jié
书面,"in writing; written (guarantee, etc.)",shū miàn
生疏,unfamiliar; strange; out of practice,shēng shū
化石,fossil,huà shí
比方,instance; analogy; example,bǐ fang
生锈,to rust,shēng xiù
立足,base oneself on; be established; have a footing,lì zú
查获,investigate and capture a criminal; discover,chá huò
爱戴,love and respect,ài dài
条约,treaty; pact,tiáo yuē
熨,iron; press,yùn
朝代,dynasty; reign (of a king),cháo dài
立交桥,overpass; one road goes on top of another; cloverleaf intersection,lì jiāo qiáo
雌雄,male and female; winners and losers,cí xióng
气魄,spirit; daring; nerve; boldness; enterprising outlook,qì pò
空隙,crack; gap between two objects,kòng xì
磁带,cassette tape,cí dài
陈旧,old fashioned; outmoded; obsolete,chén jiù
雇佣,employ; hire,gù yōng
师范,teacher-training; pedagogical; normal (school),shī fàn
取缔,to ban; suppress,qǔ dì
钦佩,admire; have great respect for,qīn pèi
固有,intrinsic/inherent to something; native,gù yǒu
奠定,establish; to found; to settle,diàn dìng
萌芽,sprout; bud; germ of a plant,méng yá
平原,field; plain; flatlands,píng yuán
反常,abnormal; unusual,fǎn cháng
饱和,saturation,bǎo hé
庄重,grave; solemn; dignified,zhuāng zhòng
挺拔,tall and straight,tǐng bá
人质,hostage,rén zhì
动脉,artery,dòng mài
旷课,cut school; be truant from school,kuàng kè
瘸,lame,qué
数额,amount; sum of money; fixed number,shù é
过问,take an interest in; get involved with,guò wèn
干劲,enthusiasm; energy; drive,gàn jìn
并列,stand side by side; be juxtaposed,bìng liè
勤俭,hardworking and thrifty,qín jiǎn
合伙,to make a partnership,hé huǒ
尚且,yet; still; even; also,shàng qiě
承办,undertake; accept an assignment,chéng bàn
后勤,logistics,hòu qín
巴结,to fawn on; curry favor with,bā jie
熏陶,to influence (positively),xūn táo
率领,lead; command; head,shuài lǐng
领会,understand; comprehend; grasp,lǐng huì
弊端,malpractice; abuse; corrupt practice,bì duān
想方设法,(saying) think of or try every possible method; by all means possible,xiǎng fāng shè fǎ
提炼,"extract (ore, minerals, etc.); refine; purify",tí liàn
津津有味,(saying) with gusto; eagerly; with great interest,jīn jīn yǒu wèi
闲话,gossip; digression,xián huà
肖像,portrait,xiào xiàng
省会,provincial capital,shěng huì
声誉,reputation; fame,shēng yù
废除,abolish; annul; abrogate,fèi chú
杠杆,lever; pry bar; crowbar; financial leverage,gàng gǎn
轮船,steamship,lún chuán
精简,simplify; reduce,jīng jiǎn
机灵,clever; quick-witted; smartness,jī ling
方针,policy; guidelines,fāng zhēn
濒临,on the verge of,bīn lín
无精打采,listless; be dispirited; in low spirits,wú jīng dǎ cǎi
俘虏,captive; prisoner,fú lǔ
搏斗,fight; struggle; wrestle,bó dòu
辽阔,vast; extensive,liáo kuò
得不偿失,the gains do not outweigh the losses,dé bù cháng shī
栽培,grow; educate; cultivate,zāi péi
见闻,information,jiàn wén
迟疑,hesitate,chí yí
威风,awe-inspiring authority; power and prestige; impressive force,wēi fēng
惊动,alarm; alert; startle; disturb,jīng dòng
致辞,make/deliver a speech,zhì cí
诬陷,entrap; to frame; plant false evidence against sb.,wū xiàn
大体,in general; more or less; on the whole,dà tǐ
兴高采烈,in high spirits,xìng gāo cǎi liè
拘束,restrict; constrained; ill at ease; reticent,jū shù
过奖,praise excessively; flatter,guò jiǎng
屏障,wall; barrier; protective screen,píng zhàng
尖端,highest peak; the tip; sharp pointed end; most advanced and sophisticated,jiān duān
掩护,cover; shield; screen,yǎn hù
神态,appearance; looks; manner; expression,shén tài
一举两得,kill two birds with one stone; (literally) attain two objectives with a single move,yì jǔ liǎng dé
利害,serious; formidable; devastating; (-hài: advantages and disadvantages),lì hai
断定,conclude; determine; figure out,duàn dìng
化验,laboratory test; chemically examine,huà yàn
盖章,affix one's seal; seal; stamp,gài zhāng
施展,use fully; put to good use,shī zhǎn
须知,prerequisites; knowledge requirement,xū zhī
列举,make a list; enumerate,liè jǔ
迸发,burst forth; burst out,bèng fā
谢绝,politely refuse,xiè jué
桨,oar; paddle,jiǎng
航行,to sail; to fly,háng xíng
廉洁,honest; incorruptible,lián jié
隔阂,estrangement; misunderstanding,gé hé
母语,native/mother tongue,mǔ yǔ
吩咐,instruct; instructions; to tell; to order (to do something),fēn fù
事态,situation; existing state of affairs,shì tài
寓言,fable,yù yán
盛产,abound in; teem with; superabundant,shèng chǎn
打量,take measure of; size up,dǎ liang
稿件,rough draft of a document,gǎo jiàn
繁体字,traditional Chinese character,fán tǐ zì
胡须,beard; moustache; whiskers,hú xū
岳母,wife's mother; mother-in-law,yuè mǔ
骨干,backbone; mainstay,gǔ gàn
千方百计,by every possible means,qiān fāng bǎi jì
乌黑,jet-black; pitch-black,wū hēi
灌溉,irrigate,guàng ài
散布,to scatter; disseminate; to spread,sàn bù
压榨,"to press; to squeeze; to extract juice, oil, etc. by squeezing",yā zhà
急功近利,eager for success and profit,jí gōng jìn lì
私自,private; secretly; without permission,sī zì
气概,mettle; spirit; gumption,qì gài
壮烈,brave and honorable,zhuàng liè
兴致勃勃,in high spirits,xìng zhì bó bó
挑拨,incite disharmony; provoke; stir up tension in others,tiǎo bō
外行,layman; amateur; nonprofessional,wài háng
振兴,develop vigorously; promote; revive; revitalize; invigorate; re-energize,zhèn xīng
样品,sample; specimen,yàng pǐn
条理,consecutive; arrangement; orderliness,tiáo lǐ
船舶,ships; boats; watercraft,chuán bó
谜语,riddle; conundrum,mí yǔ
戒备,take precautions; be on the alert,jiè bèi
兴隆,prosperous; flourishing,xīng lóng
灵敏,sensitive,líng mǐn
全局,overall situation,quán jú
固体,solid,gù tǐ
靠拢,draw close; close up; move up,kào lǒng
飘扬,wave in the wind; flutter; fly,piāo yáng
着重,put emphasis on; to stress,zhuó zhòng
调剂,make an adjustment,tiáo jì
杂交,create a hybrid; cross-fertilize,zá jiāo
络绎不绝,endless stream,luò yì bù jué
恭敬,dutiful; deferential,gōng jìng
斟酌,Consider; deliberate,zhēn zhuó
圈套,trap,quān tào
颁布,promulgate; to issue; publish (e.g a decree),bān bù
走私,smuggle; have an illicit affair,zǒu sī
循序渐进,make steady progress incrementally; step by step program,xún xù jiàn jìn
否决,veto; reject; overrule,fǒu jué
阻拦,to stop; obstruct; block off,zǔ lán
才干,ability; competence,cái gàn
牵制,control; curb; restrict; impede,qiān zhì
雄伟,grand; majestic,xióng wěi
衔接,to join together; to combine,xián jiē
辩证,investigate; dialectical,biàn zhèng
文雅,elegant; refined,wén yǎ
脉搏,pulse; throbbing,mài bó
精打细算,(saying) meticulous planning and careful accounting,jīng dǎ xì suàn
合算,worthwhile; reckon up,hé suàn
落成,complete a construction project,luò chéng
开明,enlightened; open-minded,kāi míng
伤脑筋,troublesome; bothersome,shāng nǎo jīn
严密,strict; closely-knit; tight,yán mì
姑且,temporarily; the time being,gū qiě
示意,to signal; to hint; to gesture; to motion; to indicate (an idea to sb),shì yì
无穷无尽,"vast and limitless; endless span of time; no vestige of a beginning, no prospect of an end",wú qióng wú jìn
钻研,study intensively; delve into,zuān yán
难能可贵,estimable; extremely good,nán néng kě guì
神气,expression; manner; spirited,shén qì
泄气,despair; feel like giving up/disappointing; pathetic,xiè qì
奖赏,to reward,jiǎng shǎng
耕地,arable land; to plow land,gēng dì
相等,be equal to; equally; equivalent,xiāng děng
应邀,at sb.'s invitation,yìng yāo
淡季,off season; slow business season,dàn jì
及早,as soon as possible; at the earliest possible time,jí zǎo
壮丽,magnificence; splendid; majestic,zhuàng lì
根深蒂固,"deep-rooted; ingrained; inveterate (problem, etc.)",gēn shēn dì gù
花蕾,(flower) bud,huā lěi
座右铭,motto,zuò yòu míng
茂盛,exuberance; luxuriant,mào shèng
珍稀,rare; precious and uncommon,zhēn xī
刻不容缓,demand immediate action; brook no delay,kè bù róng huǎn
半途而废,give up halfway; leave sth. unfinished,bàn tú ér fèi
刊物,publication; periodical; journal,kān wù
不言而喻,it goes without saying; it is self-evident,bù yán ér yù
兴旺,prosperous; thriving; to prosper,xīng wàng
削弱,weaken; to cripple,xuē ruò
妥当,appropriate; proper; pertinence,tuǒ dang
总而言之,in short; in a word,zǒng ér yán zhī
踪迹,tracks; trail; footprint; trace; vestige,zōng jì
饶恕,forgive; pardon; spare,ráo shù
赤字,(financial) deficit; red ink,chì zì
打官司,go to court,dǎ guān si
破例,make an exception,pò lì
端午节,Dragon Boat Festival,duān wǔ jié
变故,unforeseen event; accident,biàn gù
竭尽全力,to spare no efforts; do one's utmost,jié jìn quán lì
启事,announcement; public information (usually posted on a billboard),qǐ shì
交涉,negotiate; discuss a matter with the opposing side,jiāo shè
勉励,encourage,miǎn lì
管辖,administer; have jurisdiction (over),guǎn xiá
火药,gunpowder,huǒ yào
攻克,to capture; to take,gōng kè
精密,accuracy; exact; precise; refined,jīng mì
招收,recruit; take in; to hire,zhāo shōu
阻挠,thwart; to obstruct (something); stand in the way,zǔn áo
娇气,delicate; effeminate; squeamish,jiāo qì
转达,pass on; convey; communicate,zhuǎn dá
丢三落四,forgetful; scatterbrained,diū sān là sì
原告,plaintiff; complainant; accuser,yuán gào
边疆,border area; borderland; frontier; frontier region,biān jiāng
采纳,accept; adopt,cǎi nà
请帖,invitation card; written invitation,qǐng tiě
威信,prestige; reputation; veneration; authority; trust,wēi xìn
洽谈,discuss; talk over,qià tán
自满,complacent; self-satisfied,zì mǎn
一丝不苟,(literally) not one thread loose; strictly according to the rules; meticulous,yì sī bù gǒu
屡次,repeatedly; time and again; frequently,lǚ cì
争端,dispute; controversy; conflict,zhēng duān
冰雹,hail,bīng báo
自力更生,(idiom) self reliance,zì lì gēng shēng
开采,extract ore or some other natural resource from a mine,kāi cǎi
干旱,drought; dry,gān hàn
派遣,send (on a mission); dispatch,pài qiǎn
归根到底,(saying) to sum it up ...,guī gēn dào dǐ
停泊,anchor; mooring (of a ship),tíng bó
抱负,aspiration; ambition,bào fù
鼓动,agitate; instigate,gǔ dòng
潜移默化,"exert a subtle influence on sb.'s character, thinking, etc.; impercebtibly influence; to influence secretly",qián yí mò huà
崇敬,revere; admire; veneration,chóng jìng
触犯,offend; violate,chù fàn
狼吞虎咽,wolf down one's food (idiom); gorge oneself,láng tūn hǔ yàn
拄,post; lean on a stick; prop,zhǔ
注释,annotate; annotation; note; make notes in the margin,zhù shì
雪上加霜,(literally) add frost to snow; one disaster after another; insult added to injury,xuě shàng jiā shuāng
起草,draft (a bill); draw up (plans),qǐ cǎo
法人,"legal entity (i.e., a corporation)",fǎ rén
田径,track and field,tián jìng
含糊,unclear; vague; unsure,hán hu
伯母,aunt; wife of father's older brother,bó mǔ
歪曲,to distort; to misrepresent; to twist; crooked; askew; aslant,wāi qū
得力,able; competent,dé lì
贫乏,lacking; incomplete,pín fá
眼色,a wink; signal with one's eyes,yǎn sè
谋求,seek; strive for; try to get,móu qiú
指南针,compass,zhǐ nán zhēn
周密,meticulous; careful; thorough,zhōu mì
亭子,pavilion; kiosk,tíng zi
成心,intentional; deliberate; with prior intent,chéng xīn
次序,sequence; order,cì xù
气压,atmospheric pressure; barometric pressure,qì yā
备忘录,memorandum; aide-memoire; diplomacy memorandum; memorandum book,bèi wàng lù
精益求精,(saying) improving and wanting to improve even more,jīng yì qiú jīng
争先恐后,striving to be first; compete with each other,zhēng xiān kǒng hòu
任重道远,lit. a heavy load and a long road; fig. to bear heavy responsibilities through a long struggle; shoulder heavy responsibilities,rèn zhòng dào yuǎn
雄厚,abundant; strong and solid; rich,xióng hòu
庄稼,farm crops,zhuāng jia
请柬,invitation card; written invitation,qǐng jiǎn
瞻仰,look at with reverence; admire,zhān yǎng
扩充,expand; extend,kuò chōng
把关,guard a pass; check on,bǎ guān
悬殊,a wide gap; big contrast; large disparity; a mismatch,xuán shū
递增,increase step by step; steadily increase,dì zēng
规章,regulations; rule,guī zhāng
埋伏,ambush; lie in ambush,mái fu
投掷,throw something a long distance; hurl,tóu zhì
气功,"Qi Gong, a system of deep breathing exercises",qì gōng
齐心协力,make concerted efforts,qí xīn xié lì
参谋,advisor; give advice,cān móu
不敢当,(literally) I dare not accept the honor; you flatter me,bù gǎn dāng
片断,part; passage; extract; fragment; snatch,piàn duàn
逐年,year after year; on an annual basis,zhú nián
殖民地,colony,zhí mín dì
会晤,meet; meeting; conference,huì wù
乐谱,sheet music,yuè pǔ
连年,successive years; over many years; once again this year,lián nián
波涛,great waves; billows,bō tāo
当务之急,the most pressing matter of the moment; a top priority task; urgent matter,dāng wù zhī jí
牲畜,livestock; domesticated animals,shēng chù
公证,notarization,gōng zhèng
有条不紊,in an orderly way; methodically; systematically; methodical,yǒu tiáo bù wěn
山脉,mountain range,shān mài
铸造,cast (pour metal into a mold),zhù zào
探测,probe; take readings; detect; explore,tàn cè
侃侃而谈,speak frankly and in measured tones; argue about leisurely and boldly,kǎn kǎn ér tán
棍棒,club,gùn bàng
锲而不舍,keep on chipping away; work with perseverance,qiè ér bù shě
误差,difference; error; inaccuracy,wù chā
表决,decide by vote; vote,biǎo jué
惹祸,stir up troubles,rě huò
驻扎,to station; to garrison (troops),zhù zhā
礼节,etiquette; proprieties; festival,lǐ jié
盛情,great kindness; boundless hospitality,shèng qíng
苦尽甘来,sweetness comes after bitterness; the hard times are over and the good times are just beginning,kǔ jìng ān lái
急于求成,impatient for success,jí yú qiú chéng
椭圆,ellipse; oval,tuǒ yuán
祖父,paternal grandfather,zǔ fù
解雇,fire; lay off; dismiss from,jiě gù
拟定,make an initial draft; draw up,nǐ dìng
沼泽,marsh; swamp; glade; wetlands,zhǎo zé
矿产,minerals,kuàng chǎn
陡峭,steep; precipitous,dǒu qiào
次品,defective or substandard products,cì pǐn
向导,guide,xiàng dǎo
周折,setback; twists and turns; problem; complication,zhōu zhé
天伦之乐,family happiness,tiān lún zhī lè
包庇,to shield; to harbor; cover up,bāo bì
运算,(mathematical) operation,yùn suàn
剪彩,cut the ribbon at an opening ceremony,jiǎn cǎi
出神,be lost in thought; entranced; preoccupation; Trance (music genre),chū shén
举足轻重,a foot's move sways the balance; hold the balance of power; play a key role,jǔ zú qīng zhòng
岂有此理,outrageous; ridiculous; absurd,qǐ yǒu cǐ lǐ
家喻户晓,become a household name; well-known,jiā yù hù xiǎo
就职,take office; assume a post,jiù zhí
周转,turnover (in cash or personnel); have enough resources to cover a need,zhōu zhuǎn
专长,specialty; special knowledge or ability,zhuān cháng
经纬,warp and woof; longitude and latitude; main points,jīng wěi
赤道,the equator,chì dào
搀,assist by the arm; mix; support; sustain,chān
短促,short in time duration; fleeting; brief,duǎn cù
后顾之忧,"fears of trouble in the rear (idiom); family worries (obstructing freedom to act); trouble back at home; worries about the future consequences; often in negative expressions, meaning no worries about anything",hòu gù zhī yōu
动身,go on a journey; leave,dòng shēn
操练,to drill; to practice,cāo liàn
打猎,hunt; to go hunting,dǎ liè
致力,work for; devote one's efforts,zhì lì
礼尚往来,courtesy requires reciprocity,lǐ shàng wǎng lái
斩钉截铁,to chop the nail and slice the iron (idiom); resolute and decisive; definitely,zhǎn dīng jié tiě
丘陵,hills,qiū líng
讥笑,sneer at; deride,jī xiào
闭塞,stop up; shelter from; hard to get to; unenlightened,bì sè
心眼儿,one's thoughts; mind; intention; willingness to accept new ideas,xīn yǎn r
称心如意,find sth. satisfactory,chèn xīn rú yì
废寝忘食,to forget even sleeping and eating,fèi qǐn wàng shí
推论,infer; a deduction; a corollary,tuī lùn
供不应求,(saying) demand outstrips supply,gōng bú yìng qiú
朝气蓬勃,full of youthful energy (idiom); full of vigour and vitality; energetic; spirited; a bright spark,zhāo qì péng bó
请示,ask for instructions,qǐng shì
完备,complete; perfect,wán bèi
伶俐,clever; witty; intelligent,líng lì
见多识广,experienced and knowledgeable,jiàn duō shí guǎng
情理,reason; sense,qíng lǐ
施加,exert (effort or pressure),shī jiā
敌视,be hostile; adopt a negative attitude towards,dí shì
东张西望,look in all directions; glance around,dōng zhāng xī wàng
威望,prestige,wēi wàng
纪要,written summary of a meeting; minutes,jì yào
与日俱增,grow with each passing day,yǔ rì jù zēng
宁肯,would rather ...; it would be better,nìng kěn
失事,be involved in a crash; (have an) accident,shī shì
盆地,basin,pén dì
肥沃,fertile,féi wò
序言,"preface of a book, used to explain the book's objective",xù yán
贬义,negative connotation; derogatory sense,biǎn yì
得天独厚,enjoy exceptional advantages; richly endowed by nature,dé tiān dú hòu
风土人情,local conditions (human and environmental),fēng tǔ rén qíng
相辅相成,supplement and complement each other,xiāng fǔ xiāng chéng
聚精会神,concentrate one's attention,jù jīng huì shén
兢兢业业,cautious and conscientious,jīng jīng yè yè
欣欣向荣,flourishing; thriving; prosperous,xīn xīn xiàng róng
凶恶,fierce; ferocious; menacing,xiōng è
不相上下,equally matched; about the same,bù xiāng shàng xià
追悼,"mourning; memorial (service, etc.)",zhuī dào
沾光,bask in the light; benefit from association with sth.; reflected glory,zhān guāng
混浊,muddy; dirty; turbid,hùn zhuó
勘探,exploration,kān tàn
泰斗,leading scholar of his time; magnate,tài dǒu
章程,written rules; statute; regulations; charter of a corporation,zhāng chéng
走漏,"leak (information, liquid, etc); divulge; reveal",zǒu lòu
日新月异,change with each passing day,rì xīn yuè yì
鸦雀无声,not even a crow or sparrow can be heard (idiom); silence reigns,yā què wú shēng
舰艇,warship; naval vessel,jiàn tǐng
纲领,program; guiding principle,gāng lǐng
悬崖峭壁,cliffside,xuán yá qiào bì
东道主,host for a party or conference,dōng dào zhǔ
简体字,simplified Chinese characters,jiǎn tǐ zì
正负,positive and negative; plus-minus,zhèng fù
昌盛,prosperous,chāng shèng
籍贯,place of one's ancestry,jí guàn
深情厚谊,profound friendship,shēn qíng hòu yì
声势,momentum; fame and power; prestige,shēng shì
拔苗助长,(literally) help shoots grow by pulling them out; spoil things by excessive enthusiasm,bá miáo zhù zhǎng
简要,concise; brief,jiǎn yào
弊病,malady; evil; malpractice; drawback,bì bìng
空前绝后,unprecedented and unrepeatable; never to be reduplicated; the first and the last; unmatched; unique,kōng qián jué hòu
温带,temperate zone,wēn dài
南辕北辙,at odds with; act in a way that defeats one's purpose,nán yuán běi zhé
川流不息,(saying) flowing of an endless stream,chuān liú bù xī
堤坝,dam; dyke,dī bà
聋哑,deaf and dumb; deaf-mute,lóng yǎ
优胜劣汰,survival of the fittest,yōu shèng liè tài
稻谷,rice crops/paddy,dào gǔ
各抒己见,everyone gives their own view,gè shū jǐ jiàn
派别,denomination; group; school; faction; school of thought; sect,pài bié
领事馆,consulate,lǐng shì guǎn
便条,informal note,biàn tiáo
炉灶,kitchen range; cooking range; stovetop range,lú zào
巢穴,lair; nest; den; hideout,cháo xué
畜牧,raise animals,xù mù
画蛇添足,draw legs on a snake (idiom); to ruin something by adding something superfluous,huà shé tiān zú
毫米,millimeter,háo mǐ
支流,tributary; minor aspect; offshoot,zhī liú
纳闷儿,feel puzzled; bewildered,nà mèn r
吞吞吐吐,"hum and haw (idiom); mumble as if hiding something; speak and break off, then start again; to hold something back",tūn tūn tǔ tǔ
砍伐,cut down; lop; hew (as a tree),kǎn fá
体裁,types or forms of literature,tǐ cái
恳切,earnest; genuine; fair-spoken,kěn qiè
稠密,dense; thick,chóu mì
饱经沧桑,experienced many changes,bǎo jīng cāng sāng
告辞,take leave; bid farewell,gào cí
装卸,load and unload; to transfer,zhuāng xiè
举世瞩目,attract worldwide attention,jǔ shì zhǔ mù
布告,notice; bulletin,bù gào
啰唆,long-winded; wordy; troublesome; pesky,luō suo
飞禽走兽,birds and animals; the beasts of the field and the birds of the air,fēi qín zǒu shòu
统筹兼顾,take every aspects into consideration through plan and preparation,tǒng chóu jiān gù
档案,file; record; archive,dàng àn
凹凸,(of a surface) uneven; bumpy,āo tū
别扭,awkward; unnatural,biè niu
磋商,discuss seriously; consult; negotiate,cuō shāng
档次,grade; quality; class; level,dàng cì
地势,terrain; topography of a place,dì shì
粉色,pink,fěn sè
粉碎,to crash; break up,fěn suì
钩子,hook,gōu zi
孤立,isolate; isolated,gū lì
墨水儿,ink,mò shuǐ r
纽扣儿,button,niǔ kòu r
迄今为止,until now; so far; to date,qì jīn wéi zhǐ
涮火锅,"to instant-boil (mutton, beef, vegetables, etc.)",shuàn huǒ guō
唯独,only; just (i.e. it is only that ...); alone,wéi dú
昔日,formerly; in olden days,xī rì
烟花爆竹,fireworks and crackers,yān huā bào zhú
沿海,coastal,yán hǎi
衣裳,clothes,yī shang
诸位,(pronoun) everyone; ladies and gentlemen,zhū wèi
