我们到啦,We are here (exclamation),wǒ men dào lā,[sound:我们到啦.mp3]
我从这里爬上去得了,I might as well climb up from here,wǒ cóng zhè lǐ pá shàng qù de le,[sound:我从这里爬上去得了.mp3]
老王呀快请进呀,"Ah, Lao Wang, come on in!",lǎo wáng ya kuài qǐng jìn ya,[sound:老王呀快请进呀.mp3]
今晚不吃饭得了,(I) might as well skip dinner tonight,jīn wǎn bù chī fàn dé le,[sound:今晚不吃饭得了.mp3]
天气这么冷他今天不会来了吧,"It so cold, He's not coming today, is he?",tiān qì zhè me lěng tā jīn tiān bù huì lai le bā,[sound:天气这么冷他今天不会来了吧.mp3]
你离他这么远没听清楚吧,"You were so far away from him, (you) didn't hear (him) clearly, did you?",nǐ chī tā zhè me yuǎn méi tīng qīng chǔ bā,[sound:你离他这么远没听清楚吧.mp3]
小李呀什么事呀,"Ah, Xiao Li, what is it?",xiǎo lǐ ya shén me shì ya,[sound:小李呀什么事呀.mp3]
腿上,On someone's lap,Tuǐ shàng,[sound:腿上.mp3]
新房,Newlywed's bedroom,xīn fáng,[sound:新房.mp3]
前女朋友,Ex-girlfriend,qián nǚ péng you,[sound:前女朋友.mp3]
撑,fill to the point of bursting (colloquial),chēng,[sound:撑.mp3]
你怎么答应得那么痛快,Why did you say yes without hesitation!,nǐ zěn me dā ying dé nà me tòng kuài,[sound:你怎么答应得那么痛快.mp3]
他回答得不太聪明,He didn't reply very cleverly,tā huí dá dé bú tài cōng ming,[sound:他回答得不太聪明.mp3]
她昨天来得挺晚,Yesterday she got (here) quite late,tā zuó tiān lái de tǐng wǎn,[sound:她昨天来得挺晚.mp3]
新房布置得很漂亮,The newlywed's bedroom was decorated very beautifully,xīn fáng bù zhì de hěn piào liang,[sound:新房布置得很漂亮.mp3]
昨天聚会吃得怎么样,How did (you) like the food at yesterdays party?,zuó tiān jù huì chī dé zěn me yàng,[sound:昨天聚会吃得怎么样.mp3]
她的前男朋友在婚礼上喝得怎么样,How has her ex-boryfriend's drinking at the wedding?,tā de qián nán péng you zài hūn lǐ shǎng hē dé zěn me yàng,[sound:她的前男朋友在婚礼上喝得怎么样.mp3]
小王的生日过得怎么样,How was Xiao Wang's birthday?,xiǎo wáng de shēng rì guò dé zěn me yàng,[sound:小王的生日过得怎么样.mp3]
他在婚礼上喝得很多,He drank a lot at the wedding,tā zài hūn lǐ shǎng hē de hěn duō,[sound:他在婚礼上喝得很多.mp3]
原来小李跳舞跳得这么棒,As it turns out Xiao Li dances so well!,yuán lái xiǎo lǐ tiào wǔ tiào dé zhè me bàng,[sound:原来小李跳舞跳得这么棒.mp3]
小李怎么走得这么早,How come Xiao Li left so early!,xiǎo lǐ zěn me zǒu dé zhè me zǎo,[sound:小李怎么走得这么早.mp3]
昨天聚会吃得很撑,At yesterday's party (I) ate a lot and got very full,zuó tiān jù huì chī de hěn chēng,[sound:昨天聚会吃得很撑.mp3]
他听故事听得一点儿也不认真,He doesnt listen to stories attentively at all,tā tīng gù shì tīng dé yī diǎn er yě bú rèn zhēn,[sound:他听故事听得一点儿也不认真.mp3]
待会,in a bit (implies reluctance),dāi huì<br/>,[sound:待会.mp3]
乱碰,to mess with/not allowed to touch,luàn pèng<br/>,[sound:乱碰.mp3]
后天,Day after tomorrow ,Hòu tiān,[sound:后天.mp3]
玫瑰,Rose,méi guī,[sound:玫瑰.mp3]
花儿,Flower (erhua),huā ér,[sound:花儿.mp3]
儿化,Erhua,ér huà,[sound:儿化.mp3]
包儿,Bag (erhua),bāo ér,[sound:包儿.mp3]
猴儿,Monkey (erhua),hóu ér,[sound:猴儿.mp3]
本儿,Notebook (erhua),běn ér,[sound:本儿.mp3]
红色的包儿好看还是黑色的包儿好看,Is the red bag (erhua) or the black one pretty?,hóng sè de bāo ér hǎo kàn hái shi hēi sè de bāo ér hǎo kàn,[sound:红色的包儿好看还是黑色的包儿好看.mp3]
放在桌子上的本儿是谁的,Whose is the notebook (erhua) on the table?,fàng zài zhuō zi shǎng de běn ér shì shéi de,[sound:放在桌子上的本儿是谁的.mp3]
歌儿,Song (erhua),gē er,[sound:歌儿.mp3]
红色的包儿比黑色的包儿好看,The red bag (erhua) is prettier than the black one,hóng sè de bāo ér bǐ hēi sè de bāo ér hǎo kàn,[sound:红色的包儿比黑色的包儿好看.mp3]
挂在墙上的画儿是谁画的,Who painted the painting hung on the wall?,guà zài qiáng shǎng de huà er shì shéi huà de,[sound:挂在墙上的画儿是谁画的.mp3]
发音,to pronounce/pronunciation,Fā yīn,[sound:发音.mp3]
花瓶,Flower vase,huā píng,[sound:花瓶.mp3]
书包,Backpack,shū bāo,[sound:书包.mp3]
计算机语言,Coding language,jì suàn jī yǔ yán,[sound:计算机语言.mp3]
你不相信我吗,Dont you believe me?,nǐ bù xiāng xìn wǒ mǎ,[sound:你不相信我吗.mp3]
这里听不到外面的声音,(I) cant hear the sound from outside here,zhè lǐ tīng bu dào wài miàn de shēng yīn,[sound:这里听不到外面的声音.mp3]
这种礼物,This kind of gift,zhè zhǒng lǐ wù,[sound:这种礼物.mp3]
你看不见我吗,Dont you see me?,nǐ kàn bu jiàn wǒ mā,[sound:你看不见我吗.mp3]
一种计算机语言,A coding language,yī zhǒng jì suàn jī yǔ yán,[sound:一种计算机语言.mp3]
游泳比赛里他得了第一,He got first place in the swimming contest,yóu yǒng bǐ sài lǐ tā dé le dì yī,[sound:游泳比赛里他得了第一.mp3]
我听不懂你的话,I dont understand what you say,wǒ tīng bu dǒng nǐ de huà,[sound:我听不懂你的话.mp3]
这样不好,This is not cool,zhè yàng bù hǎo,[sound:这样不好.mp3]
一只小狗从门口走了进来,A puppy walked in through the door,yī zhǐ xiǎo gǒu cóng mén kǒu zǒu le jìn lái,[sound:一只小狗从门口走了进来.mp3]
你说得不对,What you said is not correct,nǐ shuì dé bú duì,[sound:你说得不对.mp3]
我星期五不在家,Im not home on Friday,wǒ xīng qī wǔ bú zài jiā,[sound:我星期五不在家.mp3]
我学不会这种语言,I cant learn this language,wǒ xué bú huì zhè zhǒng yǔ yán,[sound:我学不会这种语言.mp3]
并,Actually... (strengthen negation),bìng,[sound:并.mp3]
一遍,one time(all the way through)/once through,yī biàn,[sound:一遍.mp3]
请你重新写一遍,Please you write (it) again,nǐ chóng xīn xiě yī biàn,[sound:请你重新写一遍.mp3]
我仍然在一家公司做程序员,I'm still (formal) working for a company as a programmer,wǒ réng rán zài yī jiā gōng sī zuò chéng xù yuán,[sound:我仍然在一家公司做程序员.mp3]
三年了她仍然在等你,"Its been three years, and she's still (formal) waiting for you",sān nián le tā réng rán zài děng nǐ,[sound:三年了她仍然在等你.mp3]
他的眼睛这么红刚才肯定哭了,"His eyes are so red, (He) must have just cried",tā de yǎn jing zhè me hóng gāng cái kěn dìng kū le,[sound:他的眼睛这么红刚才肯定哭了.mp3]
我本来计划去日本,I was originally planning on going to Japan,wǒ běn lái jì huà qù rì běn,[sound:我本来计划去日本.mp3]
那个人永远离开了,That person is gone forever,nà gè rén yǒng yuǎn lí kāi le,[sound:那个人永远离开了.mp3]
天这么黑一会儿肯定下雨,"The sky is so dark, it must rain in a while",tiān zhè me hēi yī huì er kěn dìng xià yǔ,[sound:天这么黑一会儿肯定下雨.mp3]
我并不会说英文,Actually I don't speak english,wǒ bìng bú huì shuì yīng wén,[sound:我并不会说英文.mp3]
我本来想周末去她家,I was originally thinking about going to Her place on the weekend,wǒ běn lái xiǎng zhōu mò qù tā jiā,[sound:我本来想周末去她家.mp3]
天终于晴啦,The sky is finally clear!,tiān zhōng yú qíng lā,[sound:天终于晴啦.mp3]
我本来没打算请他,I didnt intend on inviting him,wǒ běn lái méi dǎ suàn qǐng tā,[sound:我本来没打算请他.mp3]
上下,around/about,shàng xià<br/>,[sound:上下.mp3]
前后,about/around,qián hòu<br/>,[sound:前后.mp3]
至于价格嘛五百块钱左右吧,"As for the price, (its) around 500 Yuan",zhì yú jià gé ma wǔ bǎi kuài qián zuǒ yòu bā,[sound:至于价格嘛五百块钱左右吧.mp3]
每件衬衫五百块钱左右,Each shirt is around 500 Yuan,měi jiàn chèn shān wǔ bǎi kuài qián zuǒ yòu,[sound:每件衬衫五百块钱左右.mp3]
昨天来了一位一米八左右的顾客,A customer who was about 1.8m tall came yesterday,zuó tiān lái le yī wèi yī mǐ bā zuǒ yòu de gù kè,[sound:昨天来了一位一米八左右的顾客.mp3]
十多件衬衫花了一千多块钱,More than ten shirts cost over a thousand Yuan,shí duō jiàn chèn shān huā le yī qiān duō kuài qián,[sound:十多件衬衫花了一千多块钱.mp3]
我想给我的男朋友买一件衬衫,I would like to buy a shirt for my boyfriend,wǒ xiǎng gěi wǒ de nán péng you mǎi yī jiàn chèn shān,[sound:我想给我的男朋友买一件衬衫.mp3]
那位顾客买了十多件这种衬衫,That customer bought more than ten shirts of this kind,nā wèi gù kè mǎi le shí duō jiàn zhè zhǒng chèn shān,[sound:那位顾客买了十多件这种衬衫.mp3]
至于颜色嘛白色或者蓝色都行,"As for the colour, either white or blue would do",zhì yú yán sè ma bái sè huò zhě lán sè doū xíng,[sound:至于颜色嘛白色或者蓝色都行.mp3]
他一米八左右,He is about 1.8m,tā yī mǐ bā zuǒ yòu,[sound:他一米八左右.mp3]
他多高,How tall is he?,tā duō gāo,[sound:他多高.mp3]
工作日,workday,gōng zuò rì,[sound:工作日.mp3]
商场,Shopping mall,shāng chǎng,[sound:商场.mp3]
精明,astute/shrewd,jīng míng,[sound:精明.mp3]
拎,to lift,līn,[sound:拎.mp3]
大包小包,(shopping) bags,dà bāo xiǎo bāo,[sound:大包小包.mp3]
排,line up/arrange/put in order,pái,[sound:排.mp3]
白天,During the day,Bái tiān,[sound:白天.mp3]
虽然价格便宜了一半但是质量一样好,"Although the price got half as cheap, the quality is as good (as before)",suī rán jià gé biàn yí le yī bàn dàn shì zhì liàng yī yàng hǎo,[sound:虽然价格便宜了一半但是质量一样好.mp3]
很多精明的顾客在这时候疯狂购物,Many shrewd customers go on a shopping spree at this time,hěn duō jīng míng de gù kè zài zhè shí hòu fēng kuáng gòu wù,[sound:很多精明的顾客在这时候疯狂购物.mp3]
蓝衬衫的质量反而比白衬衫好,Instead the quality of the blue shirts is better than the white shirts,lán chèn shān de zhì liàng fǎn ér bǐ bái chèn shān hǎo,[sound:蓝衬衫的质量反而比白衬衫好.mp3]
工作日的顾客反而比周末多,Instead there are more customers on weekdays than on weekends,gōng zuò rì de gù kè fǎn ér bǐ zhōu mò duō,[sound:工作日的顾客反而比周末多.mp3]
春节之后的商场售货员反而比之前更忙,Instead the mall salespersons are busier after the Spring Festival than before,chūn jié zhī hòu de shāng chǎng shòu huò yuán fǎn ér bǐ zhī qián gēng máng,[sound:春节之后的商场售货员反而比之前更忙.mp3]
春节之后的商场顾客反而比之前多,Instead there are more customers in the malls after the Spring Festival than before,chūn jié zhī hòu de shāng chǎng gù kè fǎn ér bǐ zhī qián duō,[sound:春节之后的商场顾客反而比之前多.mp3]
湖,Lake,hú,[sound:湖.mp3]
长江比黄河长多了,The Yangze River is much longer than the Yellow River,cháng jiāng bǐ huáng hé cháng duō le,[sound:长江比黄河长多了.mp3]
大海和湖哪个更深一点儿,A sea and a lake which one is deeper?,dà hǎi hé hú nǎ ge gēng shēn yī diǎn er,[sound:大海和湖哪个更深一点儿.mp3]
森林没有沙漠大,A forest is not as large as a desert,sēn lín méi yǒu shā mò dà,[sound:森林没有沙漠大.mp3]
黄河比长江短多了,The Yellow River is much shorter than the Yangtze River,huáng hé bǐ cháng jiāng duǎn duō le,[sound:黄河比长江短多了.mp3]
中国西部没有东部热,Western China is not as warm as eastern China,zhōng guó xī bù méi yǒu dōng bù rè,[sound:中国西部没有东部热.mp3]
长江和黄河哪个更长一点儿,"The Yangtze River and the Yellow River, which one is longer?",cháng jiāng hé huáng hé nǎ ge gēng cháng yī diǎn er,[sound:长江和黄河哪个更长一点儿.mp3]
今年夏天南方和北方一样热,"This summer, the south is as hot as the north",jīn nián xià tiān nán fāng hé běi fāng yī yàng rè,[sound:今年夏天南方和北方一样热.mp3]
中国南方没有北方冷,Southern China is not as cold as northern China,zhōng guó nán fāng méi yǒu běi fāng lěng,[sound:中国南方没有北方冷.mp3]
积雪,Snow (accumulated),jī xuě,[sound:积雪.mp3]
雪花,Snowflake,xuě huā,[sound:雪花.mp3]
暴风雪,snowstorm/blizzard,bào fēng xuě,[sound:暴风雪.mp3]
气温,Air temperature,qì wēn,[sound:气温.mp3]
飘落,to float down,piāo luò,[sound:飘落.mp3]
将,will/be going to/shall,jiāng,[sound:将.mp3]
天越来越暗,The sky is getting darker and darker,tiān yuè lái yuè àn,[sound:天越来越暗.mp3]
每个季节的天气都不同,The weather of every season is different,měi gè jì jié de tiān qì dū bù tóng,[sound:每个季节的天气都不同.mp3]
我想知道明天是不是刮风,I want to know wether it will be windy tomorrow,wǒ xiǎng zhī dào míng tiān shì bú shì guā fēng,[sound:我想知道明天是不是刮风.mp3]
风刮得越来越大,The wind is getting stronger and stronger,fēng guā dé yuè lái yuè dà,[sound:风刮得越来越大.mp3]
地上的积雪变得越来越厚,The snow on the ground is becoming thicker and thicker,dì shang de jī xuě biàn de yuè lái yuè hòu,[sound:地上的积雪变得越来越厚.mp3]
云越来越厚,The clouds are getting thicker and thicker,yún yuè lái yuè hòu,[sound:云越来越厚.mp3]
气温变得越来越低,The air temperature is becoming getting lower and lower,qì wēn biàn de yuè lái yuè dī,[sound:气温变得越来越低.mp3]
这将是一场暴风雪,This will be a blizzard,zhè jiāng shì yī cháng bào fēng xuě,[sound:这将是一场暴风雪.mp3]
白色的雪花开始飘落,The white snowflakes started to fall,bái sè de xuě huā kāi shǐ piāo luò,[sound:白色的雪花开始飘落.mp3]
我每天都看天气预报,I watch the weather forecast every day,wǒ měi tiān dū kān tiān qì yù bào,[sound:我每天都看天气预报.mp3]
外面开始刮风了,It started to get windy outside,wài miàn kāi shǐ guā fēng le,[sound:外面开始刮风了.mp3]
我喜欢四季变化,I like the change of (four) seasons,wǒ xǐ huan sì jì biàn huà,[sound:我喜欢四季变化.mp3]
不同的季节进行不同的运动,(People) play different sports in different seasons,bù tóng de jì jié jìn xíng bù tóng de yùn dòng,[sound:不同的季节进行不同的运动.mp3]
飓风,hurricane,jù fēng,[sound:飓风.mp3]
暴雨,rainstorm,bào yǔ,[sound:暴雨.mp3]
级,level/grade(school)/rank,jí,[sound:级.mp3]
达,reach/amount to/extend,dá,[sound:达.mp3]
凉爽,nice and cool/pleasently cool,liáng shuǎng,[sound:凉爽.mp3]
冬眠,to hibernate/hibernation,dōng mián,[sound:冬眠.mp3]
短暂,of short duration/brief,duǎn zàn,[sound:短暂.mp3]
寒冷,cold (climate)/frigid,hán lěng,[sound:寒冷.mp3]
度,degrees (mw),dù,[sound:度.mp3]
树叶,(tree) leaves,shù yè,[sound:树叶.mp3]
北极的夏天短暂而凉爽,The North Pole's summer is short and cool,běi jí de xià tiān duǎn zàn ér liáng shuǎng,[sound:北极的夏天短暂而凉爽.mp3]
一到秋天树叶就变黄了,(tree) Leaves turn yellow as soon as autumn comes,yī dào qiū tiān shù yè jiù biàn huáng le,[sound:一到秋天树叶就变黄了.mp3]
一到春天冬眠的动物就醒了,The hibernating animals wake up as soon as the spring comes,yī dào chūn tiān dōng mián de dòng wù jiù xǐng le,[sound:一到春天冬眠的动物就醒了.mp3]
一到夏天这里的气温就超过三十度,The temperature here rises above 30 degrees as soon as summer comes,yī dào xià tiān zhè lǐ de qì wēn jiù chāo guò sān shí dù,[sound:一到夏天这里的气温就超过三十度.mp3]
据天气预报说二十四小时内极可能有一场暴雪,"According to the weather forcast, it's highly possible that there will be a snowstorm in 24 hours",jù tiān qì yù bào shuō&amp;nbsp;èr shí sì xiǎo shí nèi jí kě néng yǒu yī cháng bào xuě,[sound:据天气预报说二十四小时内极可能有一场暴雪.mp3]
据天气预报说这场暴雨极可能持续二十四小时,"According to the weather forecast, this rainstorm is very likely to last 24 hours",jù tiān qì yù bào shuō zhè cháng bào yǔ jí kě néng chí xù èr shí sì xiǎo shí,[sound:据天气预报说这场暴雨极可能持续二十四小时.mp3]
据天气预报说飓风极可能达到十二级,"According to the weather forecast, the hurricane is very likely to reach level 12",jù tiān qì yù bào shuō jù fēng jí kě néng dá dào shí èr jí,[sound:据天气预报说飓风极可能达到十二级.mp3]
飓风之前天气一点儿也不凉爽,"Before the hurricane, the weather was not cool at all",jù fēng zhī qián tiān qì yī diǎn er yě bù liáng shuǎng,[sound:飓风之前天气一点儿也不凉爽.mp3]
暴雪之后天气暖和一点儿了,After the snow storm the weather warmed up a little,bào xuě zhī hòu tiān qì nuǎn huo yī diǎn er le,[sound:暴雪之后天气暖和一点儿了.mp3]
北极只有夏天和冬天两个季节,"The North Pole has only two seasons, summer and winter",běi jí zhǐ yǒu xià tiān hé dōng tiān liǎng gè jì jié,[sound:北极只有夏天和冬天两个季节.mp3]
他什么是不能做的,What he shouldn't do,tā shén me shì bù néng zuò de<br/>,[sound:他什么是不能做的.mp3]
零下,Below zero,líng xià,[sound:零下.mp3]
结冰,to freeze/ice over,jié bīng,[sound:结冰.mp3]
户外运动,Outdoor sports,hù wài yùn dòng,[sound:户外运动.mp3]
忽然,suddenly/all of a sudden,hū rán<br/>,[sound:忽然.mp3]
这几天的天气时好时坏,These days the weather is sometimes good and sometimes bad,zhè jǐ tiān de tiān qì shí hǎo shí huài,[sound:这几天的天气时好时坏.mp3]
最近的气温时高时低,Recently the temperature is sometimes high and sometimes low,zuì jìn de qì wēn shí gāo shí dī,[sound:最近的气温时高时低.mp3]
外面下暴雨现在显然不适合户外运动,"It's storming outside, now is obviously not a good time for outdoor sports",wài miàn xià bào yǔ xiàn zài xiǎn rán bú shì hé hù wài yùn dòng,[sound:外面下暴雨现在显然不适合户外运动.mp3]
他只穿了一件衬衫显然很冷,"He is only wearing a shirt, obviously (he is) cold",tā zhǐ chuān le yī jiàn chèn shān xiǎn rán hěn lěng,[sound:他只穿了一件衬衫显然很冷.mp3]
今天的天气预报显然错了,Today's weather forecast was obviously wrong,jīn tiān de tiān qì yù bào xiǎn rán cuò le,[sound:今天的天气预报显然错了.mp3]
忽然天空中出现一道闪电,"Suddenly, a bolt of lightning appeared in the sky",hū rán tiān kōng zhōng chū xiàn yī dào shǎn diàn,[sound:忽然天空中出现一道闪电.mp3]
外面的雨忽大忽小,The rain outside shifts between heavy and light,wài miàn de yǔ hū dà hū xiǎo,[sound:外面的雨忽大忽小.mp3]
忽然打雷了,"Suddenly, it thundered",hū rán dǎ léi le,[sound:忽然打雷了.mp3]
春天居然下起雪来了,"Suprisingly, it started snowing in spring",chūn tiān jū rán xià qǐ xuě lái le,[sound:春天居然下起雪来了.mp3]
气温零下十度这条河居然没有结冰,"The temperature is -10 degrees, (but) this river is suprisingly not frozen",qì wēn líng xià shí dù zhè tiáo hé jū rán méi yǒu jié bīng,[sound:气温零下十度这条河居然没有结冰.mp3]
轮到你了,(It is) your turn (slightly formal),lún dào nǐ le<br/>,[sound:轮到你了.mp3]
最少要两个半小时,Takes at least two and a half hours,zuì shǎo yāo liǎng gè bàn xiǎo shí<br/>,[sound:最少要两个半小时.mp3]
最少,At least/minimum,zuì shǎo<br/>,[sound:最少.mp3]
这件衬衫特别适合你,This shirt suits you very well,Zhè jiàn chèn shān tè bié shì hé nǐ,[sound:这件衬衫特别适合你.mp3]
你和我有什么不一样,What is the difference between you and me?,Nǐ hé wǒ yǒu shé me bù yī yàng,[sound:你和我有什么不一样.mp3]
长颈鹿,Giraffe,cháng jǐng lù,[sound:长颈鹿.mp3]
鳄鱼,crocodile/alligator,è yú,[sound:鳄鱼.mp3]
草原,Savannah,cǎo yuán,[sound:草原.mp3]
强壮,Strong,qiáng zhuàng,[sound:强壮.mp3]
各种各样,various kinds/all sorts,gè zhǒng gè yàng,[sound:各种各样.mp3]
浓密,dense/murky/thick,nóng mì,[sound:浓密.mp3]
鬃毛,mane (eg lion's),zōng máo,[sound:鬃毛.mp3]
灵巧,nimble/skillful/deft,líng qiǎo,[sound:灵巧.mp3]
斑点,spot/stain/speckle,bān diǎn,[sound:斑点.mp3]
火烈鸟,Flamingo,huǒ liè niǎo,[sound:火烈鸟.mp3]
骆驼,Camel,luò tuo,[sound:骆驼.mp3]
松鼠,Squirrel,sōng shǔ,[sound:松鼠.mp3]
树洞,A Tree hole,shù dòng,[sound:树洞.mp3]
毛茸茸,fluffy/hairy/shaggy,máo rōng rōng,[sound:毛茸茸.mp3]
羽毛,feathers/plumage,yǔ máo,[sound:羽毛.mp3]
驼峰,hump (camel/transportation)/hunchbacked,tuó fēng,[sound:驼峰.mp3]
粉红色,Pink,fěn hóng sè<br/>,[sound:粉红色.mp3]
狮子有浓密的鬃毛,Lions have thick manes,shī zǐ yǒu nóng mì de zōng máo,[sound:狮子有浓密的鬃毛.mp3]
长颈鹿有漂亮的斑点,Giraffes have beautiful spots (on their body),cháng jǐng lù yǒu piào liang de bān diǎn,[sound:长颈鹿有漂亮的斑点.mp3]
大象有灵巧的鼻子,Elephants have nimble trunks,dà xiàng yǒu líng qiǎo de bí zi,[sound:大象有灵巧的鼻子.mp3]
松鼠住在树洞里,Squirrels live in tree holes,sōng shǔ zhù zài shù dòng lǐ,[sound:松鼠住在树洞里.mp3]
地球上生活着各种各样的动物,There are all kinds of animals living on earth,dì qiú shǎng shēng huó zhāo gè zhǒng gè yàng de dòng wù,[sound:地球上生活着各种各样的动物.mp3]
鳄鱼生活在水里,Crocodiles live in water,è yú shēng huó zài shuǐ lǐ,[sound:鳄鱼生活在水里.mp3]
什么动物生活在沼泽里,What animals live in swamps?,shén me dòng wù shēng huó zài zhǎo zé lǐ,[sound:什么动物生活在沼泽里.mp3]
虫,insect/worm,chóng<br/>,[sound:虫.mp3]
比我的舌头还长吗,Even longer than my tongue?,bǐ wǒ de shé tou hái cháng mǎ<br/>,[sound:比我的舌头还长吗.mp3]
吸食,to suck/take in (formal),xī shí<br/>,[sound:吸食.mp3]
外形,shape/appearance/figure,wài xíng<br/>,[sound:外形.mp3]
四川,Sichuan (Province),sì chuān<br/>,[sound:四川.mp3]
国宝,National treasure,guó bǎo<br/>,[sound:国宝.mp3]
浣熊,Raccoon,huàn xióng<br/>,[sound:浣熊.mp3]
弱小,small and fragile/weak,ruò xiǎo<br/>,[sound:弱小.mp3]
小时候,Childhood/when little,xiǎo shí hou<br/>,[sound:小时候.mp3]
体重,Body weight,tǐ zhòng<br/>,[sound:体重.mp3]
相当于,equivalent/roughly equal to,xiāng dāng yú<br/>,[sound:相当于.mp3]
大熊猫每天需要吃大约十八公斤竹子,Everyday giant pandas need to eat about 18 kg of bamboo,dà xióng māo měi tiān xū yào chī dà yuē shí bā gōng jīn zhú zi<br/>,[sound:大熊猫每天需要吃大约十八公斤竹子.mp3]
竹子是大熊猫最重要的食物,Bamboo is the most important food (formal) for giant pandas,zhú zi shì dà xióng māo zuì zhòng yào de shí wù<br/>,[sound:竹子是大熊猫最重要的食物.mp3]
大熊猫的外形非常可爱,Giant pandas look very adorable,dà xióng māo de wài xíng fēi cháng kě ài<br/>,[sound:大熊猫的外形非常可爱.mp3]
大熊猫小时候非常弱小,Giant pandas are very small and fragile when they are little,dà xióng māo xiǎo shí hou fēi cháng ruò xiǎo<br/>,[sound:大熊猫小时候非常弱小.mp3]
圆圆有黑色和白色的毛,Yuanyuan has black and white fur,yuán yuán yǒu hēi sè hé bái sè de máo<br/>,[sound:圆圆有黑色和白色的毛.mp3]
中国四川的森林里到处都是竹子,"Bamboo is all across the forests of Sichuan, China",zhōng guó sì chuān de sēn lín lǐ dào chù dū shì zhú zi<br/>,[sound:中国四川的森林里到处都是竹子.mp3]
大熊猫是中国的国宝,Giant pandas are China's national treasure,dà xióng māo shì zhōng guó de guó bǎo<br/>,[sound:大熊猫是中国的国宝.mp3]
大熊猫长大之后非常强壮,Giant pandas are very strong after they grow up,dà xióng māo zhǎng dà zhī hòu fēi cháng qiáng zhuàng<br/>,[sound:大熊猫长大之后非常强壮.mp3]
大熊猫在地球上至少生活了八百万年,Giant pandas have been living on earth for at least 8 million years,dà xióng māo zài dì qiú shǎng zhì shǎo shēng huó le bā bǎi wàn nián<br/>,[sound:大熊猫在地球上至少生活了八百万年.mp3]
大熊猫刚出生的时候像一只小老鼠,"When a giant panda is just born, (it) looks like a little mouse",dà xióng māo gāng chū shēng de shí hou xiàng yī zhǐ xiǎo lǎo shǔ<br/>,[sound:大熊猫刚出生的时候像一只小老鼠.mp3]
大熊猫的体重可以达到一百三十公斤,Giant pandas weight can reach 130 kg,dà xióng māo de tǐ zhòng kě yǐ dá dào yī bǎi sān shí gōng jīn<br/>,[sound:大熊猫的体重可以达到一百三十公斤.mp3]
圆圆眼睛周围的毛是黑色的,The fur around Yuanyuan's eyes is black,yuán yuán yǎn jing zhōu wéi de máo shì hēi sè de<br/>,[sound:圆圆眼睛周围的毛是黑色的.mp3]
中国四川的森林里至少生活着一千六百只大熊猫,"At least 1600 giant pandas are living in forests across Sichuan, China",zhōng guó sì chuān de sēn lín lǐ zhì shǎo shēng huó zhāo yī qiān liù bǎi zhǐ dà xióng māo<br/>,[sound:中国四川的森林里至少生活着一千六百只大熊猫.mp3]
大熊猫的平均寿命是二十五岁,The average lifespan of a giant pandas is 25 years,dà xióng māo de píng jūn shòu mìng shì èr shí wǔ suì<br/>,[sound:大熊猫的平均寿命是二十五岁.mp3]
一只大熊猫的体重相当于三十五只猫,A giant panda's weight is rought equivalent to 35 cats',yī zhǐ dà xióng māo de tǐ zhòng xiāng dāng yú sān shí wǔ zhǐ māo<br/>,[sound:一只大熊猫的体重相当于三十五只猫.mp3]
老时间,Same old time,Lǎo shí jiān,[sound:老时间.mp3]
猎物,Prey,liè wù<br/>,[sound:猎物.mp3]
猎人,Hunter,liè rén<br/>,[sound:猎人.mp3]
帮手,helper/assistant/helping hand,bāng shǒu<br/>,[sound:帮手.mp3]
看不见,not able to see (physical disability),kàn bu jiàn<br/>,[sound:看不见.mp3]
听不到,Not able to hear (physical disability),tīng bu dào<br/>,[sound:听不到.mp3]
动不了,Not able to move (physical disability),dòng bù liǎo,[sound:动不了.mp3]
赛跑,Race (running),sài pǎo<br/>,[sound:赛跑.mp3]
口语,Spoken language,kǒu yǔ<br/>,[sound:口语.mp3]
小白跑得稍微慢一些,Xiaobai runs slightly more slowly,xiǎo bái páo dé shāo wēi màn yī xiē<br/>,[sound:小白跑得稍微慢一些.mp3]
她们喜欢在户外赛跑,They(f) like to race outdoors,tā men xǐ huan zài hù wài sài pǎo<br/>,[sound:她们喜欢在户外赛跑.mp3]
小雪和小白是姐妹,Xiaoxue and Xiaobai are sisters,xiǎo xuě hé xiǎo bái shì jiě mèi<br/>,[sound:小雪和小白是姐妹.mp3]
小雪和小白是两只小狗我的宠物,"Xiaoxue and Xiaobai are two puppies, (they are) my pets",xiǎo xuě hé xiǎo bái shì liǎng zhǐ xiǎo gǒu wǒ de chǒng wù<br/>,[sound:小雪和小白是两只小狗我的宠物.mp3]
狗还可以帮助猎人找到猎物,Dogs can also help hunters find prey,gǒu hái kě yǐ bāng zhù liè rén zhǎo dào liè wù<br/>,[sound:狗还可以帮助猎人找到猎物.mp3]
狗是人类的朋友,Dogs are man's friends,gǒu shì rén lèi de péng you<br/>,[sound:狗是人类的朋友.mp3]
狗是人类的好帮手,Dogs are man's good helpers,gǒu shì rén lèi de hǎo bāng shǒu<br/>,[sound:狗是人类的好帮手.mp3]
狗还可以帮助警察找到危险的东西,Dogs can also help the police find dangerous objects,gǒu huán kě yǐ bāng zhù jǐng chá zhǎo dào wēi xiǎn de dōng xī<br/>,[sound:狗还可以帮助警察找到危险的东西.mp3]
